Unnamed: 0_x,label,url,brand_x,name_x,skin_type_x,price_x,concern_x,Unnamed: 0_y,label_x,brand_y,name_y,skin_type_y,price_y,concern_y,cs,label_y,img
0,face-moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2785434&icid2=products%20grid:p441101:product,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,Normal and Dry,$72.00 ,"Dryness, Dullness,Fine Lines & Wrinkles,",0,face-moisturizer,tatcha,the dewy skin cream plumping & hydrating refillable moisturizer,normal,$72.00,"dryness, dullness,fine lines & wrinkles,",0.4082482905,face-moisturizer,https://www.sephora.com/productimages/sku/s2785434-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
0,face-moisturizer,https://www.sephora.com/product/the-dewy-skin-cream-P441101?skuId=2785434&icid2=products%20grid:p441101:product,Tatcha,The Dewy Skin Cream Plumping & Hydrating Refillable Moisturizer,Normal and Dry,$72.00 ,"Dryness, Dullness,Fine Lines & Wrinkles,",0,face-moisturizer,tatcha,the dewy skin cream plumping & hydrating refillable moisturizer,dry,$72.00,"dryness, dullness,fine lines & wrinkles,",0.4082482905,face-moisturizer,https://www.sephora.com/productimages/sku/s2785434-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
1,face-moisturizer,https://www.sephora.com/product/glow-recipe-plum-plump-hyaluronic-acid-moisturizer-P479327?skuId=2535128&icid2=products%20grid:p479327:product,Glow Recipe,Plum Plump Refillable Hyaluronic Acid Moisturizer,"Normal, Dry, Combination, and Oily",$40.00 ,"Dryness, Dullness,Loss of Firmness,Elasticity",1,face-moisturizer,glow recipe,plum plump refillable hyaluronic acid moisturizer,normal,$40.00,"dryness, dullness,loss of firmness,elasticity",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2535128-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
1,face-moisturizer,https://www.sephora.com/product/glow-recipe-plum-plump-hyaluronic-acid-moisturizer-P479327?skuId=2535128&icid2=products%20grid:p479327:product,Glow Recipe,Plum Plump Refillable Hyaluronic Acid Moisturizer,"Normal, Dry, Combination, and Oily",$40.00 ,"Dryness, Dullness,Loss of Firmness,Elasticity",1,face-moisturizer,glow recipe,plum plump refillable hyaluronic acid moisturizer,dry,$40.00,"dryness, dullness,loss of firmness,elasticity",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2535128-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
1,face-moisturizer,https://www.sephora.com/product/glow-recipe-plum-plump-hyaluronic-acid-moisturizer-P479327?skuId=2535128&icid2=products%20grid:p479327:product,Glow Recipe,Plum Plump Refillable Hyaluronic Acid Moisturizer,"Normal, Dry, Combination, and Oily",$40.00 ,"Dryness, Dullness,Loss of Firmness,Elasticity",1,face-moisturizer,glow recipe,plum plump refillable hyaluronic acid moisturizer,combination,$40.00,"dryness, dullness,loss of firmness,elasticity",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2535128-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
1,face-moisturizer,https://www.sephora.com/product/glow-recipe-plum-plump-hyaluronic-acid-moisturizer-P479327?skuId=2535128&icid2=products%20grid:p479327:product,Glow Recipe,Plum Plump Refillable Hyaluronic Acid Moisturizer,"Normal, Dry, Combination, and Oily",$40.00 ,"Dryness, Dullness,Loss of Firmness,Elasticity",1,face-moisturizer,glow recipe,plum plump refillable hyaluronic acid moisturizer,oily,$40.00,"dryness, dullness,loss of firmness,elasticity",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2535128-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
2,face-moisturizer,https://www.sephora.com/product/drunk-elephant-lala-retro-whipped-moisturizer-with-ceramides-P446938?skuId=2233849&icid2=products%20grid:p446938:product,Drunk Elephant,Lala Retro™ Nourishing Whipped Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$64.00 ,"Dryness, Fine Lines and Wrinkles,Loss of Firmness,Elasticity",2,face-moisturizer,drunk elephant,lala retro™ nourishing whipped refillable moisturizer,normal,$64.00,"dryness, fine lines,wrinkles,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2233849-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
2,face-moisturizer,https://www.sephora.com/product/drunk-elephant-lala-retro-whipped-moisturizer-with-ceramides-P446938?skuId=2233849&icid2=products%20grid:p446938:product,Drunk Elephant,Lala Retro™ Nourishing Whipped Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$64.00 ,"Dryness, Fine Lines and Wrinkles,Loss of Firmness,Elasticity",2,face-moisturizer,drunk elephant,lala retro™ nourishing whipped refillable moisturizer,dry,$64.00,"dryness, fine lines,wrinkles,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2233849-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
2,face-moisturizer,https://www.sephora.com/product/drunk-elephant-lala-retro-whipped-moisturizer-with-ceramides-P446938?skuId=2233849&icid2=products%20grid:p446938:product,Drunk Elephant,Lala Retro™ Nourishing Whipped Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$64.00 ,"Dryness, Fine Lines and Wrinkles,Loss of Firmness,Elasticity",2,face-moisturizer,drunk elephant,lala retro™ nourishing whipped refillable moisturizer,combination,$64.00,"dryness, fine lines,wrinkles,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2233849-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
2,face-moisturizer,https://www.sephora.com/product/drunk-elephant-lala-retro-whipped-moisturizer-with-ceramides-P446938?skuId=2233849&icid2=products%20grid:p446938:product,Drunk Elephant,Lala Retro™ Nourishing Whipped Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$64.00 ,"Dryness, Fine Lines and Wrinkles,Loss of Firmness,Elasticity",2,face-moisturizer,drunk elephant,lala retro™ nourishing whipped refillable moisturizer,oily,$64.00,"dryness, fine lines,wrinkles,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2233849-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
3,face-moisturizer,https://www.sephora.com/product/kale-spinach-hyaluronic-acid-age-prevention-cream-P411388?skuId=1863604&icid2=products%20grid:p411388:product,Youth To The People,Superfood Air-Whip Lightweight Face Moisturizer with Hyaluronic Acid,"Normal, Combination, and Oily",$48.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",3,face-moisturizer,youth to the people,superfood air-whip lightweight face moisturizer with hyaluronic acid,normal,$48.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s1863604-main-zoom.jpg?pb=allure-best-2020&imwidth=175
3,face-moisturizer,https://www.sephora.com/product/kale-spinach-hyaluronic-acid-age-prevention-cream-P411388?skuId=1863604&icid2=products%20grid:p411388:product,Youth To The People,Superfood Air-Whip Lightweight Face Moisturizer with Hyaluronic Acid,"Normal, Combination, and Oily",$48.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",3,face-moisturizer,youth to the people,superfood air-whip lightweight face moisturizer with hyaluronic acid,combination,$48.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s1863604-main-zoom.jpg?pb=allure-best-2020&imwidth=175
3,face-moisturizer,https://www.sephora.com/product/kale-spinach-hyaluronic-acid-age-prevention-cream-P411388?skuId=1863604&icid2=products%20grid:p411388:product,Youth To The People,Superfood Air-Whip Lightweight Face Moisturizer with Hyaluronic Acid,"Normal, Combination, and Oily",$48.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",3,face-moisturizer,youth to the people,superfood air-whip lightweight face moisturizer with hyaluronic acid,oily,$48.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s1863604-main-zoom.jpg?pb=allure-best-2020&imwidth=175
4,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?icid2=products%20grid:p510263:product,Clarins,"Multi-Active Day Moisturizer for Lines, Pores, Glow with Niacinamide ","Normal, Dry, Combination, and Oily",$59.00 ,"Fine Lines and Wrinkles, Pores,Dullness,",4,face-moisturizer,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",normal,$59.00,"fine lines,wrinkles, pores,dullness,",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
4,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?icid2=products%20grid:p510263:product,Clarins,"Multi-Active Day Moisturizer for Lines, Pores, Glow with Niacinamide ","Normal, Dry, Combination, and Oily",$59.00 ,"Fine Lines and Wrinkles, Pores,Dullness,",4,face-moisturizer,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",dry,$59.00,"fine lines,wrinkles, pores,dullness,",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
4,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?icid2=products%20grid:p510263:product,Clarins,"Multi-Active Day Moisturizer for Lines, Pores, Glow with Niacinamide ","Normal, Dry, Combination, and Oily",$59.00 ,"Fine Lines and Wrinkles, Pores,Dullness,",4,face-moisturizer,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",combination,$59.00,"fine lines,wrinkles, pores,dullness,",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
4,face-moisturizer,https://www.sephora.com/product/clarins-multi-active-day-moisturizer-for-lines-pores-glow-P510263?icid2=products%20grid:p510263:product,Clarins,"Multi-Active Day Moisturizer for Lines, Pores, Glow with Niacinamide ","Normal, Dry, Combination, and Oily",$59.00 ,"Fine Lines and Wrinkles, Pores,Dullness,",4,face-moisturizer,clarins,"multi-active day moisturizer for lines, pores, glow with niacinamide ",oily,$59.00,"fine lines,wrinkles, pores,dullness,",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2736452-main-zoom.jpg?imwidth=175
5,face-moisturizer,https://www.sephora.com/product/elemis-superfood-overnight-prebiotic-cream-P510511?icid2=products%20grid:p510511:product,Elemis,Superfood Overnight Prebiotic Cream,"Normal, Dry, Combination, and Oily",$58.00 ,"Dryness, Redness,Uneven Texture,",5,face-moisturizer,elemis,superfood overnight prebiotic cream,normal,$58.00,"dryness, redness,uneven texture,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2759082-main-zoom.jpg?imwidth=612
5,face-moisturizer,https://www.sephora.com/product/elemis-superfood-overnight-prebiotic-cream-P510511?icid2=products%20grid:p510511:product,Elemis,Superfood Overnight Prebiotic Cream,"Normal, Dry, Combination, and Oily",$58.00 ,"Dryness, Redness,Uneven Texture,",5,face-moisturizer,elemis,superfood overnight prebiotic cream,dry,$58.00,"dryness, redness,uneven texture,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2759082-main-zoom.jpg?imwidth=613
5,face-moisturizer,https://www.sephora.com/product/elemis-superfood-overnight-prebiotic-cream-P510511?icid2=products%20grid:p510511:product,Elemis,Superfood Overnight Prebiotic Cream,"Normal, Dry, Combination, and Oily",$58.00 ,"Dryness, Redness,Uneven Texture,",5,face-moisturizer,elemis,superfood overnight prebiotic cream,combination,$58.00,"dryness, redness,uneven texture,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2759082-main-zoom.jpg?imwidth=614
5,face-moisturizer,https://www.sephora.com/product/elemis-superfood-overnight-prebiotic-cream-P510511?icid2=products%20grid:p510511:product,Elemis,Superfood Overnight Prebiotic Cream,"Normal, Dry, Combination, and Oily",$58.00 ,"Dryness, Redness,Uneven Texture,",5,face-moisturizer,elemis,superfood overnight prebiotic cream,oily,$58.00,"dryness, redness,uneven texture,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2759082-main-zoom.jpg?imwidth=615
6,face-moisturizer,https://www.sephora.com/product/ultra-facial-cream-P421996?skuId=2663763&icid2=products%20grid:p421996:product,Kiehl's Since 1851,Ultra Facial Refillable Moisturizing Cream with Squalane,"Normal, Dry, Combination, and Oily",$39.00 ,"Dryness and Dullness,,,",6,face-moisturizer,kiehl's since 1851,ultra facial refillable moisturizing cream with squalane,normal,$39.00,"dryness,dullness,,,",0.2886751346,face-moisturizer,https://www.sephora.com/productimages/sku/s2663763-main-zoom.jpg?imwidth=175
6,face-moisturizer,https://www.sephora.com/product/ultra-facial-cream-P421996?skuId=2663763&icid2=products%20grid:p421996:product,Kiehl's Since 1851,Ultra Facial Refillable Moisturizing Cream with Squalane,"Normal, Dry, Combination, and Oily",$39.00 ,"Dryness and Dullness,,,",6,face-moisturizer,kiehl's since 1851,ultra facial refillable moisturizing cream with squalane,dry,$39.00,"dryness,dullness,,,",0.2886751346,face-moisturizer,https://www.sephora.com/productimages/sku/s2663763-main-zoom.jpg?imwidth=175
6,face-moisturizer,https://www.sephora.com/product/ultra-facial-cream-P421996?skuId=2663763&icid2=products%20grid:p421996:product,Kiehl's Since 1851,Ultra Facial Refillable Moisturizing Cream with Squalane,"Normal, Dry, Combination, and Oily",$39.00 ,"Dryness and Dullness,,,",6,face-moisturizer,kiehl's since 1851,ultra facial refillable moisturizing cream with squalane,combination,$39.00,"dryness,dullness,,,",0.2886751346,face-moisturizer,https://www.sephora.com/productimages/sku/s2663763-main-zoom.jpg?imwidth=175
6,face-moisturizer,https://www.sephora.com/product/ultra-facial-cream-P421996?skuId=2663763&icid2=products%20grid:p421996:product,Kiehl's Since 1851,Ultra Facial Refillable Moisturizing Cream with Squalane,"Normal, Dry, Combination, and Oily",$39.00 ,"Dryness and Dullness,,,",6,face-moisturizer,kiehl's since 1851,ultra facial refillable moisturizing cream with squalane,oily,$39.00,"dryness,dullness,,,",0.2886751346,face-moisturizer,https://www.sephora.com/productimages/sku/s2663763-main-zoom.jpg?imwidth=175
7,face-moisturizer,https://www.sephora.com/product/protini-tm-polypeptide-cream-P427421?skuId=2025633&icid2=products%20grid:p427421:product,Drunk Elephant,Protini™ Polypeptide Firming Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$69.00 ,"Dryness, Dullness and Uneven Texture,Loss of Firmness,Elasticity",7,face-moisturizer,drunk elephant,protini™ polypeptide firming refillable moisturizer,normal,$69.00,"dryness, dullness,uneven texture,loss of firmness,elasticity",0.1825741858,face-moisturizer,https://www.sephora.com/productimages/sku/s2025633-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
7,face-moisturizer,https://www.sephora.com/product/protini-tm-polypeptide-cream-P427421?skuId=2025633&icid2=products%20grid:p427421:product,Drunk Elephant,Protini™ Polypeptide Firming Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$69.00 ,"Dryness, Dullness and Uneven Texture,Loss of Firmness,Elasticity",7,face-moisturizer,drunk elephant,protini™ polypeptide firming refillable moisturizer,dry,$69.00,"dryness, dullness,uneven texture,loss of firmness,elasticity",0.1825741858,face-moisturizer,https://www.sephora.com/productimages/sku/s2025633-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
7,face-moisturizer,https://www.sephora.com/product/protini-tm-polypeptide-cream-P427421?skuId=2025633&icid2=products%20grid:p427421:product,Drunk Elephant,Protini™ Polypeptide Firming Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$69.00 ,"Dryness, Dullness and Uneven Texture,Loss of Firmness,Elasticity",7,face-moisturizer,drunk elephant,protini™ polypeptide firming refillable moisturizer,combination,$69.00,"dryness, dullness,uneven texture,loss of firmness,elasticity",0.1825741858,face-moisturizer,https://www.sephora.com/productimages/sku/s2025633-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
7,face-moisturizer,https://www.sephora.com/product/protini-tm-polypeptide-cream-P427421?skuId=2025633&icid2=products%20grid:p427421:product,Drunk Elephant,Protini™ Polypeptide Firming Refillable Moisturizer,"Normal, Dry, Combination, and Oily",$69.00 ,"Dryness, Dullness and Uneven Texture,Loss of Firmness,Elasticity",7,face-moisturizer,drunk elephant,protini™ polypeptide firming refillable moisturizer,oily,$69.00,"dryness, dullness,uneven texture,loss of firmness,elasticity",0.1825741858,face-moisturizer,https://www.sephora.com/productimages/sku/s2025633-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
8,face-moisturizer,https://www.sephora.com/product/farmacy-honey-halo-ultra-hydrating-ceramide-moisturizer-P463036?skuId=2369957&icid2=products%20grid:p463036:product,Farmacy,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Normal and Dry,$48.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",8,face-moisturizer,farmacy,honey halo ultra-hydrating ceramide moisturizer,normal,$48.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2369957-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
8,face-moisturizer,https://www.sephora.com/product/farmacy-honey-halo-ultra-hydrating-ceramide-moisturizer-P463036?skuId=2369957&icid2=products%20grid:p463036:product,Farmacy,Honey Halo Ultra-Hydrating Ceramide Moisturizer,Normal and Dry,$48.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",8,face-moisturizer,farmacy,honey halo ultra-hydrating ceramide moisturizer,dry,$48.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2369957-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
9,face-moisturizer,https://www.sephora.com/product/skinfix-barrier-strengthening-and-moisturizing-triple-lipid-peptide-refillable-cream-with-b-l3-P442840?skuId=2742369&icid2=products%20grid:p442840:product,Skinfix,barrier+ Strengthening and Moisturizing Triple Lipid-Peptide Refillable Cream with B-L3,"Normal, Dry, and Combination",$54.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",9,face-moisturizer,skinfix,barrier+ strengthening and moisturizing triple lipid-peptide refillable cream with b-l3,normal,$54.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2742369-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
9,face-moisturizer,https://www.sephora.com/product/skinfix-barrier-strengthening-and-moisturizing-triple-lipid-peptide-refillable-cream-with-b-l3-P442840?skuId=2742369&icid2=products%20grid:p442840:product,Skinfix,barrier+ Strengthening and Moisturizing Triple Lipid-Peptide Refillable Cream with B-L3,"Normal, Dry, and Combination",$54.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",9,face-moisturizer,skinfix,barrier+ strengthening and moisturizing triple lipid-peptide refillable cream with b-l3,dry,$54.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2742369-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
9,face-moisturizer,https://www.sephora.com/product/skinfix-barrier-strengthening-and-moisturizing-triple-lipid-peptide-refillable-cream-with-b-l3-P442840?skuId=2742369&icid2=products%20grid:p442840:product,Skinfix,barrier+ Strengthening and Moisturizing Triple Lipid-Peptide Refillable Cream with B-L3,"Normal, Dry, and Combination",$54.00 ,"Fine Lines and Wrinkles, Dryness,Loss of Firmness,Elasticity",9,face-moisturizer,skinfix,barrier+ strengthening and moisturizing triple lipid-peptide refillable cream with b-l3,combination,$54.00,"fine lines,wrinkles, dryness,loss of firmness,elasticity",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2742369-main-zoom.jpg?pb=clean-planet-aware&imwidth=175
10,face-moisturizer,https://www.sephora.com/product/fenty-skin-hydra-vizor-moisturizer-broad-spectrum-spf-30-sunscreen-P467249?icid2=products%20grid:p467249:product,Fenty Skin,Hydra Vizor Refillable Invisible Face Moisturizer SPF 30 with Niacinamide,"Normal, Dry, Combination, and Oily",$40.00 ,"Dark spots, Pores,Dryness,",10,face-moisturizer,fenty skin,hydra vizor refillable invisible face moisturizer spf 30 with niacinamide,normal,$40.00,"dark spots, pores,dryness,",0.2357022604,face-moisturizer,https://www.sephora.com/productimages/sku/s2418879-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
10,face-moisturizer,https://www.sephora.com/product/fenty-skin-hydra-vizor-moisturizer-broad-spectrum-spf-30-sunscreen-P467249?icid2=products%20grid:p467249:product,Fenty Skin,Hydra Vizor Refillable Invisible Face Moisturizer SPF 30 with Niacinamide,"Normal, Dry, Combination, and Oily",$40.00 ,"Dark spots, Pores,Dryness,",10,face-moisturizer,fenty skin,hydra vizor refillable invisible face moisturizer spf 30 with niacinamide,dry,$40.00,"dark spots, pores,dryness,",0.2357022604,face-moisturizer,https://www.sephora.com/productimages/sku/s2418879-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
10,face-moisturizer,https://www.sephora.com/product/fenty-skin-hydra-vizor-moisturizer-broad-spectrum-spf-30-sunscreen-P467249?icid2=products%20grid:p467249:product,Fenty Skin,Hydra Vizor Refillable Invisible Face Moisturizer SPF 30 with Niacinamide,"Normal, Dry, Combination, and Oily",$40.00 ,"Dark spots, Pores,Dryness,",10,face-moisturizer,fenty skin,hydra vizor refillable invisible face moisturizer spf 30 with niacinamide,combination,$40.00,"dark spots, pores,dryness,",0.2357022604,face-moisturizer,https://www.sephora.com/productimages/sku/s2418879-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
10,face-moisturizer,https://www.sephora.com/product/fenty-skin-hydra-vizor-moisturizer-broad-spectrum-spf-30-sunscreen-P467249?icid2=products%20grid:p467249:product,Fenty Skin,Hydra Vizor Refillable Invisible Face Moisturizer SPF 30 with Niacinamide,"Normal, Dry, Combination, and Oily",$40.00 ,"Dark spots, Pores,Dryness,",10,face-moisturizer,fenty skin,hydra vizor refillable invisible face moisturizer spf 30 with niacinamide,oily,$40.00,"dark spots, pores,dryness,",0.2357022604,face-moisturizer,https://www.sephora.com/productimages/sku/s2418879-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
11,face-moisturizer,https://www.sephora.com/product/the-inkey-list-omega-water-cream-moisturizer-P479354?skuId=2530756&icid2=products%20grid:p479354:product,The INKEY List,Omega Water Cream Oil-Free Moisturizer + Niacinamide,"Normal, Dry, Combination, and Oily",$12.00 ,"Dryness,Uneven Texture,Oiliness,",11,face-moisturizer,the inkey list,omega water cream oil-free moisturizer + niacinamide,normal,$12.00,"dryness,uneven texture,oiliness,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2530756-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
11,face-moisturizer,https://www.sephora.com/product/the-inkey-list-omega-water-cream-moisturizer-P479354?skuId=2530756&icid2=products%20grid:p479354:product,The INKEY List,Omega Water Cream Oil-Free Moisturizer + Niacinamide,"Normal, Dry, Combination, and Oily",$12.00 ,"Dryness,Uneven Texture,Oiliness,",11,face-moisturizer,the inkey list,omega water cream oil-free moisturizer + niacinamide,dry,$12.00,"dryness,uneven texture,oiliness,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2530756-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
11,face-moisturizer,https://www.sephora.com/product/the-inkey-list-omega-water-cream-moisturizer-P479354?skuId=2530756&icid2=products%20grid:p479354:product,The INKEY List,Omega Water Cream Oil-Free Moisturizer + Niacinamide,"Normal, Dry, Combination, and Oily",$12.00 ,"Dryness,Uneven Texture,Oiliness,",11,face-moisturizer,the inkey list,omega water cream oil-free moisturizer + niacinamide,combination,$12.00,"dryness,uneven texture,oiliness,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2530756-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
11,face-moisturizer,https://www.sephora.com/product/the-inkey-list-omega-water-cream-moisturizer-P479354?skuId=2530756&icid2=products%20grid:p479354:product,The INKEY List,Omega Water Cream Oil-Free Moisturizer + Niacinamide,"Normal, Dry, Combination, and Oily",$12.00 ,"Dryness,Uneven Texture,Oiliness,",11,face-moisturizer,the inkey list,omega water cream oil-free moisturizer + niacinamide,oily,$12.00,"dryness,uneven texture,oiliness,",0.4714045208,face-moisturizer,https://www.sephora.com/productimages/sku/s2530756-main-zoom.jpg?pb=clean-at-sephora&imwidth=175
12,face-moisturizer,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,"Normal, Dry, Combination, and Oily",$44.00 ,"Fine Lines and Wrinkles, Dryness,Acne,Blemishes",12,face-moisturizer,dieux,air angel collagen & peptide hydrating gel cream,normal,$44.00,"fine lines,wrinkles, dryness,acne,blemishes",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2767127-main-zoom.jpg?imwidth=175
12,face-moisturizer,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,"Normal, Dry, Combination, and Oily",$44.00 ,"Fine Lines and Wrinkles, Dryness,Acne,Blemishes",12,face-moisturizer,dieux,air angel collagen & peptide hydrating gel cream,dry,$44.00,"fine lines,wrinkles, dryness,acne,blemishes",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2767127-main-zoom.jpg?imwidth=175
12,face-moisturizer,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,"Normal, Dry, Combination, and Oily",$44.00 ,"Fine Lines and Wrinkles, Dryness,Acne,Blemishes",12,face-moisturizer,dieux,air angel collagen & peptide hydrating gel cream,combination,$44.00,"fine lines,wrinkles, dryness,acne,blemishes",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2767127-main-zoom.jpg?imwidth=175
12,face-moisturizer,https://www.sephora.com/product/dieux-air-angel-collagen-peptide-hydrating-gel-cream-P510269?skuId=2767127&icid2=products%20grid:p510269:product,Dieux,Air Angel Collagen & Peptide Hydrating Gel Cream,"Normal, Dry, Combination, and Oily",$44.00 ,"Fine Lines and Wrinkles, Dryness,Acne,Blemishes",12,face-moisturizer,dieux,air angel collagen & peptide hydrating gel cream,oily,$44.00,"fine lines,wrinkles, dryness,acne,blemishes",0.3651483717,face-moisturizer,https://www.sephora.com/productimages/sku/s2767127-main-zoom.jpg?imwidth=175
13,face-moisturizer,https://www.sephora.com/product/laneige-water-bank-blue-hyaluronic-cream-moisturizer-P482693?skuId=2735843&icid2=products%20grid:p482693:product,LANEIGE,Water Bank Blue Hyaluronic Cream Moisturizer for Moisture Barrier Repair,Normal and Dry,$40.00 ,"Dryness, Dullness,Loss of Firmness,Elasticity",13,face-moisturizer,laneige,water bank blue hyaluronic cream moisturizer for moisture barrier repair,normal,$40.00,"dryness, dullness,loss of firmness,elasticity",0.2041241452,face-moisturizer,https://www.sephora.com/productimages/sku/s2735843-main-zoom.jpg?imwidth=175
